,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-15T15:56:50+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,615,660,540,824,4341,4408,4013,4869,927,971,847,1139,4420,4709,4386,5320,4333,4402,4010,4864,packetLoss,.45%,3,232,140,0.52,0.81,2115.771,0.75,3129.7740000000003,0.61,5180.248468291146,0.09,1878.460500000001,1,0.0009662272135416666
0,2021-11-15T17:28:09+00:00,https://www.whatsapp.com/,3g,560,560,560,560,428,442,421,477,930,1009,828,1268,723,747,708,810,2066,2092,2045,2164,923,1001,821,1260,packetLoss,1.20%,3,59,4,0.8,0.64,2610.5249999999996,0.38,4492.7875,0.97,2610.5249999999996,1,0,1,0.013754665798611112
0,2021-11-15T17:35:48+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1220,1221,1115,1329,5271,5254,4768,5722,1708,1683,1549,1791,9480,9408,9122,9622,5219,5203,4720,5671,packetLoss,1.20%,3,181,122,0.15,0.27,3818.1310000000003,0,13263.317,0.02,14141.108496110586,0,12082.499999999998,0.79,0.1394287109375
0,2021-11-15T17:31:47+00:00,https://www.forbes.com/,3g,1834,1885,1834,1987,56,60,56,69,520,2625,515,6840,258,263,255,275,900,6296,885,17102,519,2617,515,6818,packetLoss,1.20%,3,229,14,0.42,0.75,2281.4269999999997,0.75,3115.1169999999993,0.03,12508.593571317388,0.01,3983.4999999999964,1,0.006669022136264377
0,2021-11-15T17:39:14+00:00,https://www.live.com/,3g,449,449,449,449,186,187,142,233,3232,2991,2375,3366,1351,1089,441,1475,3545,3301,2688,3671,3232,2991,2375,3366,packetLoss,1.20%,2,166,0,0.38,0.49,3025.38,0.01,10008.09,0.78,4194.866693990276,0.21,1209.5,1,0
0,2021-11-15T17:25:17+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,681,739,628,907,4128,4266,4021,4650,978,1048,931,1234,4704,4563,4242,4742,4124,4263,4017,4647,packetLoss,1.20%,3,218,160,0.51,0.78,2195.351,0.73,3205.016,0.57,5359.071603362841,0.08,1996.5,1,0.0009662272135416666
0,2021-11-15T15:41:42+00:00,https://www.whatsapp.com/,3g,560,560,560,560,500,501,471,531,809,822,783,875,705,716,674,770,2042,2052,2012,2103,802,815,776,868,packetLoss,.30%,3,60,3,0.84,0.64,2606.79,0.53,3906.958,0.97,2606.79,1,0,1,0.013754665798611112
0,2021-11-15T15:49:40+00:00,https://www.glassdoor.com/,3g,1144,1143,1142,1144,1212,1358,1140,1721,4779,5056,4583,5806,1932,2018,1499,2622,9361,9656,9188,10420,4731,5005,4531,5753,packetLoss,.30%,3,196,106,0.16,0.29,3736.6659999999997,0,11733.432499999995,0.02,13825.170876653781,0,14738.999999999998,0.82,0.1311366441514757
0,2021-11-15T15:45:27+00:00,https://www.forbes.com/,3g,1979,1979,1975,1983,53,53,47,60,4099,3942,3558,4169,254,263,252,282,9811,9825,9781,9883,4074,3896,3531,4083,packetLoss,.30%,3,483,12,0.43,0.75,2282.378,0.77,3054.3880000000004,0.05,11758.6727966152,0.01,3942.9999999999964,1,0.006572254816691081
0,2021-11-15T15:53:37+00:00,https://www.live.com/,3g,449,449,449,449,187,179,155,194,2346,2327,2238,2397,468,465,402,525,2679,2645,2550,2706,2345,2326,2237,2397,packetLoss,.30%,2,165,0,0.4,0.47,3082.991,0.01,9943.609,0.87,3609.1921539046534,0.2,1250.9999999999995,1,0
0,2021-11-15T15:38:44+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,582,579,560,595,3956,3926,3737,4085,891,918,883,979,4391,4296,3946,4550,3953,3923,3733,4082,packetLoss,.30%,3,240,138,0.51,0.78,2200.301,0.72,3213.736,0.58,5305.31947751621,0.1,1839.5,1,0.0009662272135416666
0,2021-11-15T17:45:17+00:00,https://www.whatsapp.com/,3g,560,560,560,560,415,436,412,482,760,769,733,815,660,654,618,683,2041,2063,1991,2158,753,762,726,808,packetLoss,1.35%,3,60,3,0.83,0.63,2617.514,0.51,3963.683,0.97,2617.514,1,0,1,0.013754665798611112
0,2021-11-15T17:53:03+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1919,3442,1908,6499,5853,7172,5400,10263,2620,4074,2279,7324,9603,11213,9157,14878,5807,7132,5392,10198,packetLoss,1.35%,3,182,125,0.16,0.31,3661.0840000000003,0,11364.426500000001,0.04,11883.41650202448,0,13880.813999999997,0.82,0.1294411214192708
0,2021-11-15T17:48:54+00:00,https://www.forbes.com/,3g,1987,1988,1987,1989,56,53,45,57,4194,4185,4122,4240,275,280,275,290,9842,10627,9794,12245,4176,4155,4092,4196,packetLoss,1.35%,3,538,29,0.44,0.76,2270.7129999999997,0.81,2880.137,0.05,11466.110600394108,0.02,3498.5000000000027,1,0.006572254816691081
0,2021-11-15T17:56:38+00:00,https://www.live.com/,3g,449,449,449,449,178,166,135,186,2313,2352,2294,2450,460,463,397,533,2617,2663,2594,2777,2313,2352,2294,2450,packetLoss,1.35%,2,165,0,0.41,0.56,2822.04,0.01,9924.694,0.82,3973.166539410662,0.24,1084.5,1,0
0,2021-11-15T17:42:27+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,718,737,592,902,4489,4384,3929,4734,1061,1057,901,1210,4737,4855,4542,5287,4485,4380,3925,4730,packetLoss,1.35%,3,229,152,0.52,0.81,2104.014,0.75,3112.329,0.53,5593.742624606835,0.11,1735.5,1,0.0009662272135416666
0,2021-11-15T16:34:46+00:00,https://www.whatsapp.com/,3g,560,560,560,560,454,505,436,626,803,840,740,978,690,707,639,792,2030,2070,1972,2207,795,833,734,971,packetLoss,.75%,3,60,3,0.81,0.64,2610.0570000000002,0.41,4335.344500000001,0.97,2610.0570000000002,1,0,1,0.013754665798611112
0,2021-11-15T16:43:06+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1785,2539,1158,4675,6320,6468,4353,8732,2660,3159,1517,5299,10850,10745,8150,13236,6274,6434,4344,8683,packetLoss,.75%,3,203,106,0.16,0.3,3709.954,0,11510.6515,0.03,12867.779341148569,0,13863.000000000004,0.82,0.1294411214192708
0,2021-11-15T16:38:55+00:00,https://www.forbes.com/,3g,1983,1982,1981,1983,55,55,48,62,4230,4654,4060,5672,275,268,238,291,10553,11993,9691,15736,4212,4627,4026,5642,packetLoss,.75%,3,559,12,0.5,0.98,1291.5349999999999,0.95,2214.7270000000003,0.07,10631.029272210511,0.02,3724.500000000002,1,0.006669022136264377
0,2021-11-15T16:46:45+00:00,https://www.live.com/,3g,449,449,449,449,187,220,170,302,2373,2391,2338,2463,457,483,418,575,2689,2702,2646,2771,2373,2391,2337,2463,packetLoss,.75%,2,165,0,0.41,0.55,2842.1499999999996,0.01,9617.332999999999,0.85,3747.2032154789395,0.21,1193.9999999999995,1,0
0,2021-11-15T16:31:53+00:00,https://www.canva.com/,3g,4254,4258,4254,4266,580,638,564,770,3965,3967,3697,4238,904,941,861,1057,4478,4525,4344,4753,3962,3963,3693,4234,packetLoss,.75%,3,233,140,0.52,0.81,2104.743,0.76,3104.053,0.49,5891.68674247253,0.11,1755.000000000001,1,0.0009662272135416666
0,2021-11-15T18:02:40+00:00,https://www.whatsapp.com/,3g,560,560,560,560,445,656,421,1102,809,1016,780,1459,677,893,663,1340,2043,2248,2010,2692,803,1010,774,1452,packetLoss,1.50%,3,60,3,0.81,0.64,2608.0020000000004,0.41,4335.279,0.97,2608.0020000000004,1,0,1,0.013754665798611112
0,2021-11-15T18:09:43+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1354,1624,1187,2332,5566,5617,5369,5917,2047,2207,1580,2994,9895,9998,9891,10207,5505,5561,5324,5854,packetLoss,1.50%,3,195,125,0.15,0.29,3726.3139999999994,0,10787.493999999995,0,17967.351398911465,0,14020.000000000005,0.81,0.13170060899522568
0,2021-11-15T18:05:49+00:00,https://www.forbes.com/,3g,1987,1988,1987,1989,61,59,50,65,4248,4447,4078,5015,292,284,258,301,9762,9771,9759,9792,4217,4415,4049,4978,packetLoss,1.50%,3,515,39,0.89,0.76,2260.503,0.82,2863.431,0.97,2658.7580483388333,0.94,162.50000000000045,1,0.006669022136264377
0,2021-11-15T18:13:17+00:00,https://www.live.com/,3g,449,449,449,449,123,143,110,195,2354,2308,2210,2360,455,422,339,473,2666,2619,2521,2671,2354,2308,2209,2360,packetLoss,1.50%,2,165,0,0.42,0.55,2841.8809999999994,0.01,9773.106,0.89,3488.6674244764413,0.21,1193.0000000000002,1,0
0,2021-11-15T17:59:49+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,592,579,552,594,3914,3954,3661,4287,898,886,849,910,4653,4625,4525,4698,3911,3942,3655,4260,packetLoss,1.50%,3,209,169,0.52,0.81,2100.4890000000005,0.76,3097.039,0.53,5630.801536615003,0.11,1713.2470000000026,1,0.0009662272135416666
0,2021-11-15T16:17:52+00:00,https://www.whatsapp.com/,3g,560,560,560,560,449,476,442,538,910,885,776,970,789,768,673,842,2158,2120,2007,2196,903,878,769,963,packetLoss,.60%,3,60,3,0.85,0.64,2612.3089999999997,0.57,3739.3039999999996,0.97,2612.3089999999997,1,0,1,0
0,2021-11-15T16:25:07+00:00,https://www.glassdoor.com/,3g,1144,1144,1144,1144,1854,2366,1117,4128,7518,7275,5463,8845,2242,2845,1507,4787,10074,10552,9697,11885,7471,7230,5420,8799,packetLoss,.60%,3,198,105,0.15,0.29,3757.5570000000002,0,10596.4525,0.02,13231.966962266899,0,14028,0.81,0.13170060899522568
0,2021-11-15T16:21:09+00:00,https://www.forbes.com/,3g,1983,1986,1983,1991,47,48,42,55,4074,4011,3809,4149,258,260,257,266,9716,9785,9707,9931,4047,3984,3788,4117,packetLoss,.60%,3,529,14,0.88,0.76,2270.628,0.75,3108.3605000000002,0.96,2812.832431273189,0.96,135.5,1,0.006669022136264377
0,2021-11-15T16:28:43+00:00,https://www.live.com/,3g,449,449,449,449,201,190,161,209,2347,2233,1986,2367,475,481,457,511,2659,2543,2298,2672,2347,2233,1986,2366,packetLoss,.60%,2,165,0,0.4,0.51,2956.0650000000005,0.01,9956.48,0.83,3886.572221837806,0.2,1237,1,0
0,2021-11-15T16:14:55+00:00,https://www.canva.com/,3g,4254,4254,4254,4254,559,597,547,684,3859,5133,3684,7857,876,931,851,1065,4189,7153,4095,13175,3855,5129,3679,7853,packetLoss,.60%,3,234,139,0.51,0.79,2185.9359999999997,0.73,3179.6749999999997,0.5,5803.046377841361,0.1,1790,1,0.0009662272135416666
