,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-14T03:04:44+00:00,https://www.youtube.com/,3g,9286,8924,8158,9327,61,60,53,65,1927,1934,1831,2044,179,174,163,180,2640,2645,2545,2750,1926,1933,1830,2043,bandwidth,240Mbps,2,0.52,0.17,4415.154,0.01,9149.028,0.68,4749.39429725334,0.82,277,1,0.016726684570313
0,2021-11-14T03:07:17+00:00,https://www.instagram.com/,3g,323,323,323,323,290,290,280,299,737,758,728,810,347,341,329,347,2354,2347,2255,2433,736,757,727,809,bandwidth,240Mbps,3,0.71,0.99,1242.266,0.01,10239.226,1,1552.98145599964,1,0,0.94,0.08203125
0,2021-11-14T03:53:40+00:00,https://www.google.com/,3g,225,225,225,225,534,390,95,541,913,748,340,992,762,585,165,827,1360,1215,480,1804,909,745,337,989,bandwidth,560Mbps,2,0.85,0.9,1814.622,0.87,2664.7615,0.98,2406.35458399949,0.86,234,0.74,0.158415256076389
0,2021-11-14T04:04:39+00:00,https://www.vk.com/,3g,310,310,310,310,1202,1281,1132,1508,5679,5626,5407,5792,4551,4450,4161,4638,6740,6803,6449,7220,5660,5605,5383,5772,bandwidth,560Mbps,3,0.46,0,17389.4835,0,17464.4835,0,18930.6327960001,1,0,1,0
0,2021-11-14T03:56:10+00:00,https://www.facebook.com/,3g,258,259,258,260,409,432,371,516,789,884,692,1171,545,599,509,743,2050,2077,1906,2276,784,874,687,1151,bandwidth,560Mbps,3,0.79,0.29,3727.317,0.53,3877.317,0.85,3727.317,1,0,1,0
0,2021-11-14T03:58:57+00:00,https://www.youtube.com/,3g,9305,9303,9283,9321,55,58,54,65,2031,2064,1971,2190,178,178,161,194,2738,2787,2711,2912,2030,2063,1970,2189,bandwidth,560Mbps,2,0.55,0.16,4468.338,0.01,9014.276,0.51,5758.03843596248,0.92,176.5,1,0
0,2021-11-14T04:01:33+00:00,https://www.instagram.com/,3g,323,323,323,323,319,414,317,605,818,867,756,1028,361,454,354,647,2376,2452,2322,2658,817,866,755,1027,bandwidth,560Mbps,3,0.71,0.99,1239.649,0.01,10213.931,1,1648.75019800007,1,0,0.94,0.08203125
0,2021-11-14T04:07:30+00:00,https://www.google.com/,3g,225,225,225,225,518,509,453,555,996,1001,974,1032,827,829,796,863,1484,1575,1447,1793,992,997,971,1029,bandwidth,640Mbps,2,0.89,0.9,1812.156,0.87,2650.6485,1,1812.156,0.88,217.5,0.99,0.04484619140625
0,2021-11-14T04:18:09+00:00,https://www.vk.com/,3g,310,310,310,310,1431,1448,1398,1516,5676,5736,5620,5912,4644,4683,4593,4813,6430,6408,6233,6562,5656,5715,5597,5893,bandwidth,640Mbps,3,0.46,0,16338.922,0,16563.922,0.01,16446.1243920004,1,0,1,0
0,2021-11-14T04:09:55+00:00,https://www.facebook.com/,3g,258,258,258,258,395,378,333,405,782,1109,755,1790,577,895,528,1580,2049,2329,1938,3000,777,1103,747,1785,bandwidth,640Mbps,3,0.77,0.25,3933.443,0.48,4083.443,0.82,3933.443,1,0,1,0
0,2021-11-14T04:12:35+00:00,https://www.youtube.com/,3g,9329,9326,9315,9333,59,60,53,69,1953,1957,1944,1973,197,188,162,204,2678,2673,2628,2713,1952,1955,1943,1971,bandwidth,640Mbps,2,0.51,0.19,4280.192,0.01,9001.34,0.67,4814.00457178902,0.75,333.5805,1,0.016726684570313
0,2021-11-14T04:15:11+00:00,https://www.instagram.com/,3g,323,323,323,323,580,566,410,707,1013,1028,923,1147,630,617,474,746,2636,2621,2464,2762,1012,1027,922,1146,bandwidth,640Mbps,3,0.71,0.99,1085.09,0.01,10248.852,1,1544.9144160007,1,0,0.94,0.08203125
0,2021-11-15T06:56:02+00:00,https://www.google.com/,3g,215,215,215,215,326,245,73,335,736,715,453,956,474,447,193,675,1022,1010,628,1380,730,709,447,950,packetLoss,.90%,2,0.78,0.9,1811.244,0.98,1811.244,0.97,2701.58069347792,0.43,696.5,0.99,0.04776611328125
0,2021-11-15T07:07:16+00:00,https://www.vk.com/,3g,310,310,310,310,1061,1068,1039,1103,5158,5149,5069,5220,4137,4146,4087,4215,5808,5817,5692,5952,5124,5102,4990,5193,packetLoss,.90%,2,0.46,0,15819.259,0,15969.259,0.01,15819.259,1,0,1,0
0,2021-11-15T06:58:38+00:00,https://www.facebook.com/,3g,258,258,258,258,259,265,258,279,701,699,695,701,477,482,477,492,1916,1923,1910,1944,695,693,689,695,packetLoss,.90%,2,0.79,0.29,3727.083,0.53,3877.083,0.85,3727.083,1,0,1,0.027561836242676
0,2021-11-15T07:01:17+00:00,https://www.youtube.com/,3g,9219,9248,9212,9314,66,63,55,68,2728,2740,2726,2765,249,252,231,276,3827,3779,3672,3837,2725,2737,2724,2763,packetLoss,.90%,2,0.44,0.17,4378.248,0.01,8958.63,0.53,5603.14645798825,0.6,482.793999999999,1,0
0,2021-11-15T07:04:17+00:00,https://www.instagram.com/,3g,323,323,323,323,293,294,291,297,1059,1057,1051,1062,381,381,380,383,2513,2515,2513,2518,1058,1056,1049,1060,packetLoss,.90%,2,0.71,0.95,1550.842,0.01,10046.417,0.99,2233.52129999155,1,0,0.94,0.08203125
0,2021-11-15T05:39:30+00:00,https://www.google.com/,3g,215,215,215,215,321,394,315,545,1028,1096,782,1479,492,549,474,682,1389,1417,1080,1782,1021,1086,774,1464,packetLoss,.15%,2,0.76,0.9,1811.073,0.98,1811.073,0.95,2919.39186633522,0.37,800,0.99,0.04776611328125
0,2021-11-15T05:51:29+00:00,https://www.vk.com/,3g,310,310,310,310,1130,1122,1093,1142,5697,5619,5391,5770,4505,4469,4394,4507,6306,6218,6000,6347,5647,5584,5362,5744,packetLoss,.15%,2,0.46,0,16221.296,0,16371.296,0.01,16221.296,1,0,1,0
0,2021-11-15T05:42:21+00:00,https://www.facebook.com/,3g,258,258,258,258,282,284,281,290,800,2454,760,5801,532,2196,500,5556,2001,3681,1964,7078,792,2445,751,5792,packetLoss,.15%,2,0.79,0.29,3750.654,0.53,3900.654,0.85,3750.654,1,0,1,0.027561836242676
0,2021-11-15T05:45:13+00:00,https://www.youtube.com/,3g,9305,9296,9274,9310,68,68,67,69,3602,3577,3399,3729,326,340,301,393,5374,5194,4745,5463,3601,3573,3396,3723,packetLoss,.15%,2,0.41,0.16,4427.097,0.02,8359.293,0.48,5905.28083525673,0.5,599.2535,1,0.016726684570313
0,2021-11-15T05:48:28+00:00,https://www.instagram.com/,3g,323,323,323,323,316,386,284,559,1287,1236,1045,1377,396,472,371,648,2754,2698,2501,2838,1285,1234,1043,1375,packetLoss,.15%,2,0.7,0.89,1852.674,0.01,10029.143,0.98,2410.26332800064,1,0,0.94,0.08203125
0,2021-11-15T07:10:52+00:00,https://www.google.com/,3g,215,215,215,215,388,368,320,395,1140,1088,951,1173,829,768,643,833,1552,1720,1521,2087,1134,1081,944,1165,packetLoss,1.05%,2,0.73,0.88,1860.476,0.98,1860.476,0.88,3509.08431671468,0.29,970,0.99,0.04776611328125
0,2021-11-15T07:23:00+00:00,https://www.vk.com/,3g,310,310,310,310,1111,1128,1048,1225,5566,5528,5314,5705,4533,4442,4088,4706,6287,6184,5880,6385,5536,5491,5288,5649,packetLoss,1.05%,2,0.46,0,15993.809,0,16143.809,0.01,15993.809,1,0,1,0
0,2021-11-15T07:13:47+00:00,https://www.facebook.com/,3g,258,258,258,258,267,272,266,282,798,788,766,800,525,523,501,543,1989,2009,1963,2075,789,778,755,791,packetLoss,1.05%,2,0.79,0.29,3750.256,0.53,3900.256,0.85,3750.256,1,0,1,0.027561836242676
0,2021-11-15T07:16:40+00:00,https://www.youtube.com/,3g,9324,9325,9318,9333,62,66,54,83,3361,3330,3224,3406,283,286,260,316,4761,4829,4714,5012,3359,3329,3222,3405,packetLoss,1.05%,2,0.31,0.15,4556.023,0.02,8743.203,0.42,6293.69140713068,0.19,1260.72,1,0.006707763671875
0,2021-11-15T07:19:56+00:00,https://www.instagram.com/,3g,323,323,323,323,592,606,308,919,1416,1421,1084,1764,686,697,402,1003,2871,2882,2567,3209,1414,1419,1082,1762,packetLoss,1.05%,2,0.71,0.99,1133.455,0.01,10164.171,0.99,2166.98520600149,1,0,0.94,0.08203125
0,2021-11-15T05:23:09+00:00,https://www.google.com/,3g,215,215,215,215,452,453,443,465,1225,1252,1176,1356,892,890,871,907,1726,2064,1557,2909,1219,1246,1169,1349,packetLoss,0%,2,0.75,0.9,1815.816,0.98,1815.816,0.86,3705.16190793365,0.37,790.659,0.99,0.04776611328125
0,2021-11-15T05:35:46+00:00,https://www.vk.com/,3g,310,310,310,310,1126,1176,1114,1289,5417,5544,5391,5824,4408,4529,4388,4790,6074,6145,5979,6383,5387,5515,5364,5795,packetLoss,0%,2,0.46,0,15684.058,0,15909.058,0.01,15684.058,1,0,1,0
0,2021-11-15T05:26:01+00:00,https://www.facebook.com/,3g,258,258,258,258,287,376,264,576,833,906,803,1083,561,632,520,814,2062,2126,2030,2286,824,897,794,1073,packetLoss,0%,2,0.79,0.29,3738.874,0.53,3888.874,0.85,3738.874,1,0,1,0.027561836242676
0,2021-11-15T05:29:05+00:00,https://www.youtube.com/,3g,9294,9300,9284,9323,62,64,57,72,3423,3401,3307,3473,312,320,273,376,4784,4852,4776,4997,3421,3399,3305,3472,packetLoss,0%,2,0.46,0.2,4173.518,0.02,8537.896,0.66,4881.4873521016,0.58,504.411000000001,1,0.006707763671875
0,2021-11-15T05:32:30+00:00,https://www.instagram.com/,3g,323,323,323,323,303,318,288,362,1240,1226,1109,1328,405,402,364,436,2700,2680,2558,2782,1237,1223,1107,1326,packetLoss,0%,2,0.7,0.88,1869.82,0.01,10095.367,0.98,2418.82184000264,1,0,0.94,0.08203125
0,2021-11-15T06:11:13+00:00,https://www.google.com/,3g,215,215,215,215,346,365,334,415,1058,1086,1033,1168,723,759,698,857,1356,1456,1323,1688,1051,1079,1026,1159,packetLoss,.45%,2,0.76,0.9,1811.422,0.98,1811.422,0.93,3153.44100762165,0.37,794.5,0.99,0.04776611328125
0,2021-11-15T06:23:11+00:00,https://www.vk.com/,3g,310,310,310,310,1209,1199,1099,1289,5650,5640,5576,5693,4604,4605,4510,4701,6387,6358,6290,6397,5602,5584,5543,5607,packetLoss,.45%,2,0.46,0,15690.496,0,15840.496,0.01,15690.496,1,0,1,0
0,2021-11-15T06:14:02+00:00,https://www.facebook.com/,3g,258,258,258,258,286,336,262,460,821,869,799,988,545,581,508,690,2080,2130,2064,2247,812,861,791,980,packetLoss,.45%,2,0.79,0.29,3738.647,0.53,3888.647,0.85,3738.647,1,0,1,0
0,2021-11-15T06:16:55+00:00,https://www.youtube.com/,3g,9335,9333,9326,9339,58,58,52,63,3454,3433,3360,3485,259,263,257,273,4904,5033,4727,5467,3452,3431,3358,3484,packetLoss,.45%,2,0.44,0.16,4428.988,0.03,8049.374,0.56,5415.62957270399,0.56,530.180499999999,1,0
0,2021-11-15T06:20:09+00:00,https://www.instagram.com/,3g,323,323,323,323,576,513,306,657,1456,1427,1253,1571,663,606,400,755,2996,2921,2702,3064,1454,1425,1251,1569,packetLoss,.45%,2,0.7,0.88,1895.125,0.01,10265.733,0.98,2491.04348599632,1,0,0.94,0.08203125
0,2021-11-15T07:26:40+00:00,https://www.google.com/,3g,215,215,215,215,419,657,291,1261,1183,1429,762,2343,875,1006,437,1705,1430,1715,1028,2687,1176,1421,756,2332,packetLoss,1.20%,2,0.73,0.89,1856.78,0.98,1856.78,0.89,3472.81447482358,0.31,916.339,0.99,0.04776611328125
0,2021-11-15T07:38:42+00:00,https://www.vk.com/,3g,310,310,310,310,1052,1047,1033,1056,5112,5096,5042,5133,4105,4110,4100,4125,5745,5764,5615,5932,5081,5061,4999,5103,packetLoss,1.20%,2,0.46,0,15950.518,0,16100.518,0.01,15950.518,1,0,1,0
0,2021-11-15T07:29:31+00:00,https://www.facebook.com/,3g,258,258,258,258,270,266,255,272,783,779,742,811,507,507,490,525,2019,2003,1954,2037,774,769,732,802,packetLoss,1.20%,2,0.79,0.29,3744.137,0.53,3894.137,0.85,3744.137,1,0,1,0
0,2021-11-15T07:32:26+00:00,https://www.youtube.com/,3g,9297,9315,9295,9354,67,69,63,78,3459,3507,3449,3614,323,316,277,348,5291,5195,4812,5483,3456,3504,3446,3611,packetLoss,1.20%,2,0.43,0.14,4586.838,0.03,7961.2905,0.6,5226.65457366725,0.51,588.345,1,0.016726684570313
0,2021-11-15T07:35:40+00:00,https://www.instagram.com/,3g,323,323,323,323,323,405,296,597,1379,1328,1141,1463,410,493,387,682,2838,2796,2602,2948,1377,1326,1139,1462,packetLoss,1.20%,2,0.71,0.95,1563.964,0.01,10223.412,0.98,2455.25295999732,1,0,0.94,0.08203125
0,2021-11-15T05:55:04+00:00,https://www.google.com/,3g,215,215,215,215,324,278,74,435,1211,2586,537,6009,475,525,193,908,1571,2896,823,6294,1204,2578,529,6000,packetLoss,.30%,2,0.76,0.9,1815.174,0.98,1815.174,0.93,3088.06105155518,0.37,791,0.99,0.04776611328125
0,2021-11-15T06:07:22+00:00,https://www.vk.com/,3g,310,310,310,310,1081,1092,1037,1158,5538,5670,5498,5974,4485,4613,4416,4939,6332,6464,6276,6783,5493,5635,5468,5943,packetLoss,.30%,2,0.46,0,16008.9055,0,16083.9055,0.01,16008.9055,1,0,1,0
0,2021-11-15T05:57:58+00:00,https://www.facebook.com/,3g,258,258,258,258,283,283,271,295,814,822,806,845,540,541,525,558,2027,2033,1997,2075,806,814,798,837,packetLoss,.30%,2,0.79,0.29,3730.329,0.53,3880.329,0.85,3730.329,1,0,1,0.027561836242676
0,2021-11-15T06:00:55+00:00,https://www.youtube.com/,3g,9359,9350,9285,9405,57,58,52,66,3455,3450,3429,3465,294,299,293,310,4941,5141,4829,5653,3453,3447,3426,3463,packetLoss,.30%,2,0.43,0.14,4628.406,0.01,9209.0915,0.5,5788.13088017125,0.59,496.371000000001,1,0
0,2021-11-15T06:04:20+00:00,https://www.instagram.com/,3g,323,323,323,323,308,398,304,582,1464,1358,1087,1524,380,481,379,684,2902,3279,2541,4393,1463,1357,1085,1522,packetLoss,.30%,2,0.71,0.99,1249.741,0.01,10074.937,0.99,2067.98424599771,1,0,0.94,0.08203125
0,2021-11-15T07:42:18+00:00,https://www.google.com/,3g,215,215,215,215,293,281,253,297,936,883,755,958,624,556,401,644,1202,1209,1000,1425,931,871,732,950,packetLoss,1.35%,2,0.75,0.9,1818.344,0.98,1818.344,0.94,3068.36241558788,0.35,842,0.99,0.04776611328125
0,2021-11-15T07:54:25+00:00,https://www.vk.com/,3g,310,310,310,310,1272,1231,1128,1294,5332,6728,5327,9525,4318,4349,4206,4523,6002,7372,5906,10209,5290,6666,5265,9443,packetLoss,1.35%,2,0.46,0,15527.944,0,15752.944,0.01,15527.944,1,0,1,0
0,2021-11-15T07:45:09+00:00,https://www.facebook.com/,3g,258,258,258,258,270,272,264,282,783,792,775,818,509,518,505,541,2031,2043,2020,2077,776,784,766,809,packetLoss,1.35%,2,0.79,0.29,3724.015,0.53,3874.015,0.85,3724.015,1,0,1,0
0,2021-11-15T07:48:02+00:00,https://www.youtube.com/,3g,9304,9315,9294,9348,64,84,62,125,3437,3446,3429,3473,308,320,294,357,4782,4889,4766,5119,3435,3444,3427,3471,packetLoss,1.35%,2,0.44,0.14,4638.184,0.02,8752.162,0.55,5529.4748719581,0.58,507.722000000001,1,0
0,2021-11-15T07:51:18+00:00,https://www.instagram.com/,3g,323,323,323,323,360,420,318,583,1261,1228,1068,1354,455,515,404,686,2713,2684,2528,2812,1259,1226,1066,1353,packetLoss,1.35%,2,0.71,0.99,1258.652,0.01,10056.887,0.99,2148.53412799947,1,0,0.94,0.08203125
0,2021-11-15T06:41:33+00:00,https://www.google.com/,3g,215,215,215,215,407,302,85,415,846,816,509,1093,584,549,225,838,1188,1203,652,1769,836,808,501,1087,packetLoss,.75%,2,0.79,0.9,1814.009,0.98,1814.009,0.89,3433.37329109898,0.48,622,0.99,0.04776611328125
0,2021-11-15T06:52:37+00:00,https://www.vk.com/,3g,310,310,310,310,1040,1126,1040,1297,5052,5131,5050,5292,4031,3994,3906,4045,5648,5710,5611,5870,5026,5102,5015,5265,packetLoss,.75%,2,0.46,0,16182.6625,0,16332.6625,0.01,16182.6625,1,0,1,0
0,2021-11-15T06:44:08+00:00,https://www.facebook.com/,3g,258,258,258,258,281,283,268,300,699,723,693,778,475,485,473,508,1982,1961,1910,1990,693,717,687,771,packetLoss,.75%,2,0.79,0.3,3684.894,0.55,3834.894,0.86,3684.894,1,0,1,0.027561836242676
0,2021-11-15T06:46:49+00:00,https://www.youtube.com/,3g,9287,9291,9284,9301,61,61,56,67,2761,2783,2737,2850,248,266,244,307,3858,3852,3823,3875,2759,2781,2735,2848,packetLoss,.75%,2,0.47,0.17,4368.292,0.03,7827.511,0.55,5483.57347138669,0.65,430.331,1,0
0,2021-11-15T06:49:47+00:00,https://www.instagram.com/,3g,323,323,323,323,290,289,288,290,929,940,923,969,369,366,344,384,2416,2406,2379,2424,927,939,922,967,packetLoss,.75%,2,0.71,0.98,1265.154,0,10984.752,1,1889.71753599336,1,0,0.94,0.08203125
0,2021-11-15T07:58:04+00:00,https://www.google.com/,3g,215,215,215,215,384,354,275,403,1150,1096,977,1160,824,740,554,841,1677,1532,1237,1683,1143,1089,970,1153,packetLoss,1.50%,2,0.72,0.9,1816.555,0.98,1816.555,0.83,3857.868814389,0.28,997.862999999999,0.99,0.04776611328125
0,2021-11-15T08:10:14+00:00,https://www.vk.com/,3g,310,310,310,310,1108,1089,1050,1109,5632,5510,5192,5707,4637,4485,4177,4640,6219,6165,5862,6414,5603,5475,5161,5661,packetLoss,1.50%,2,0.46,0,15950.073,0,16100.073,0.01,15950.073,1,0,1,0
0,2021-11-15T08:00:55+00:00,https://www.facebook.com/,3g,258,258,258,258,274,274,260,289,814,812,795,827,542,530,503,545,2038,2034,1989,2076,805,803,786,818,packetLoss,1.50%,2,0.79,0.29,3739.362,0.53,3889.362,0.85,3739.362,1,0,1,0.027561836242676
0,2021-11-15T08:03:55+00:00,https://www.youtube.com/,3g,9274,9181,8927,9342,62,64,61,69,3454,3445,3390,3492,291,298,278,325,4827,5064,4775,5590,3452,3442,3384,3489,packetLoss,1.50%,2,0.42,0.14,4617.113,0.03,8066.988,0.55,5513.45451778139,0.51,591.9125,1,0
0,2021-11-15T08:07:10+00:00,https://www.instagram.com/,3g,323,324,323,325,302,303,298,309,1135,1143,1093,1200,390,392,384,401,2579,2601,2554,2670,1133,1141,1091,1198,packetLoss,1.50%,2,0.71,0.98,1286.828,0.01,10073.435,0.97,2636.61177999644,1,0,0.94,0.08203125
0,2021-11-15T06:26:47+00:00,https://www.google.com/,3g,215,215,215,215,392,405,361,461,1345,1308,1076,1504,739,691,583,750,1801,1710,1478,1850,1330,1297,1069,1493,packetLoss,.60%,2,0.72,0.86,1933.693,0.98,1933.693,0.74,4423.07110222572,0.32,900.743000000001,0.99,0.04776611328125
0,2021-11-15T06:38:12+00:00,https://www.vk.com/,3g,310,310,310,310,1265,1225,1115,1296,5461,5974,4853,7609,4422,4969,3847,6639,6268,6631,5432,8192,5418,5933,4813,7567,packetLoss,.60%,2,0.46,0,15938.296,0,16013.296,0.01,15938.296,1,0,1,0
0,2021-11-15T06:29:33+00:00,https://www.facebook.com/,3g,258,258,258,258,256,256,247,266,683,685,671,701,477,466,439,481,1958,1960,1948,1973,676,679,665,695,packetLoss,.60%,2,0.79,0.29,3744.984,0.53,3894.984,0.85,3744.984,1,0,1,0.027561836242676
0,2021-11-15T06:32:18+00:00,https://www.youtube.com/,3g,9294,9298,9286,9314,65,70,55,91,2761,2763,2744,2784,245,251,244,265,3864,4104,3858,4591,2760,2761,2742,2782,packetLoss,.60%,2,0.44,0.17,4377.352,0.03,7803.84,0.49,5835.71541057613,0.59,499,1,0
0,2021-11-15T06:35:23+00:00,https://www.instagram.com/,3g,323,323,323,323,303,309,300,324,944,968,942,1019,383,381,363,396,2391,2421,2388,2485,943,967,941,1018,packetLoss,.60%,2,0.71,0.99,1172.141,0.01,10141.029,1,1956.1748260027,1,0,0.94,0.08203125
0,2021-11-15T06:57:19+00:00,https://www.google.com/,3g,215,215,215,215,282,291,254,337,771,895,707,1208,510,531,457,626,1366,1259,891,1519,764,889,700,1202,packetLoss,.90%,2,0.78,0.9,1814.667,0.98,1814.667,0.89,3487.6820671284,0.46,650.5,0.99,0.04776611328125
0,2021-11-15T07:09:04+00:00,https://www.vk.com/,3g,310,310,310,310,1293,2049,1222,3631,5580,6129,5308,7500,4549,5095,4308,6427,6319,6880,6173,8149,5551,6092,5280,7444,packetLoss,.90%,3,0.46,0,15714.1035,0,15864.1035,0.01,15714.1035,1,0,1,0
0,2021-11-15T06:59:55+00:00,https://www.facebook.com/,3g,258,258,258,258,258,311,257,418,787,795,749,848,566,558,482,625,2041,2063,1984,2164,781,788,742,840,packetLoss,.90%,3,0.79,0.29,3744.64,0.53,3894.64,0.85,3744.64,1,0,1,0.027561836242676
0,2021-11-15T07:02:45+00:00,https://www.youtube.com/,3g,9324,9326,9316,9339,63,61,56,65,2754,3016,2747,3547,243,252,210,303,3835,4442,3829,5662,2753,3015,2746,3545,packetLoss,.90%,2,0.42,0.15,4520.9395,0.03,8155.1775,0.58,5309.76935956767,0.49,619.511,1,0
0,2021-11-15T07:05:44+00:00,https://www.instagram.com/,3g,323,323,323,323,294,294,292,296,1096,1116,1071,1180,377,377,376,378,2558,2575,2527,2640,1094,1114,1070,1179,packetLoss,.90%,3,0.71,0.98,1286.133,0,10969.284,0.99,2293.94235000284,1,0,0.94,0.08203125
0,2021-11-15T05:40:54+00:00,https://www.google.com/,3g,215,215,215,215,383,399,383,430,875,983,874,1200,557,659,527,892,1243,1395,1225,1717,868,976,868,1192,packetLoss,.15%,2,0.76,0.9,1813.285,0.98,1813.285,0.91,3316.70091028804,0.37,797.698,0.99,0.04776611328125
0,2021-11-15T05:53:20+00:00,https://www.vk.com/,3g,310,310,310,310,1047,1129,1046,1293,5309,5211,4892,5431,4189,4108,3841,4295,5908,5890,5596,6166,5280,5177,4848,5402,packetLoss,.15%,3,0.46,0,15776.8435,0,15926.8435,0.01,15776.8435,1,0,1,0
0,2021-11-15T05:43:44+00:00,https://www.facebook.com/,3g,258,258,258,258,276,275,266,282,843,858,813,917,542,569,524,640,2023,2059,1999,2155,833,848,804,906,packetLoss,.15%,3,0.79,0.29,3730.163,0.53,3880.163,0.85,3730.163,1,0,1,0.027561836242676
0,2021-11-15T05:46:54+00:00,https://www.youtube.com/,3g,9284,9290,9281,9306,68,64,55,68,3476,3504,3415,3621,326,325,255,394,5162,5088,4795,5307,3474,3502,3413,3619,packetLoss,.15%,2,0.4,0.15,4512.5605,0.02,8665.118,0.51,5750.68706315814,0.45,672.4875,1,0
0,2021-11-15T05:49:55+00:00,https://www.instagram.com/,3g,323,323,323,323,293,390,287,589,1379,1347,1100,1563,382,474,362,677,2834,2798,2552,3007,1378,1346,1099,1562,packetLoss,.15%,3,0.71,0.99,1252.042,0.01,10226.15,0.99,2232.20091600021,1,0,0.94,0.08203125
0,2021-11-15T07:12:16+00:00,https://www.google.com/,3g,215,215,215,215,447,465,302,646,1173,1199,1016,1408,859,880,692,1089,1696,1660,1551,1734,1165,1192,1010,1401,packetLoss,1.05%,2,0.67,0.9,1815.337,0.98,1815.337,0.07,10700.6537805814,0.35,826,0.99,0.04776611328125
0,2021-11-15T07:24:56+00:00,https://www.vk.com/,3g,310,310,310,310,1285,1213,1042,1311,5088,4983,4667,5193,4088,3962,3670,4127,5838,5705,5353,5924,5061,4947,4617,5163,packetLoss,1.05%,3,0.46,0,16216.16,0,16441.16,0.01,16216.16,1,0,1,0
0,2021-11-15T07:15:11+00:00,https://www.facebook.com/,3g,258,258,258,258,259,262,248,278,791,794,789,803,509,507,493,519,2006,2015,1998,2040,783,786,779,796,packetLoss,1.05%,3,0.79,0.29,3754.437,0.53,3904.437,0.85,3754.437,1,0,1,0
0,2021-11-15T07:18:21+00:00,https://www.youtube.com/,3g,9212,9187,9010,9339,70,72,58,88,3337,3402,3303,3567,308,308,275,342,5072,6444,4921,9340,3335,3400,3300,3565,packetLoss,1.05%,2,0.4,0.16,4429.019,0.02,8578.107,0.7,4644.80859590659,0.38,781.652,1,0.016726684570313
0,2021-11-15T07:21:25+00:00,https://www.instagram.com/,3g,323,323,323,323,315,404,314,582,1283,1304,1271,1359,387,481,387,670,2730,2756,2719,2819,1281,1303,1269,1358,packetLoss,1.05%,3,0.71,0.99,1250.863,0.01,10144.744,0.99,2270.86954200242,1,0,0.94,0.08203125
0,2021-11-15T05:24:35+00:00,https://www.google.com/,3g,215,215,215,215,430,440,425,464,1208,1435,1088,2009,755,766,651,891,1814,1891,1455,2405,1201,1426,1080,1997,packetLoss,0%,2,0.74,0.9,1811.541,0.98,1811.541,0.91,3324.04687696786,0.31,914,0.99,0.04776611328125
0,2021-11-15T05:37:38+00:00,https://www.vk.com/,3g,310,310,310,310,1103,1146,1039,1296,5256,5296,5142,5491,4121,4241,4075,4527,5842,5896,5782,6065,5229,5269,5114,5463,packetLoss,0%,3,0.46,0,16120.1015,0,16345.1015,0.01,16120.1015,1,0,1,0
0,2021-11-15T05:27:36+00:00,https://www.facebook.com/,3g,258,258,258,258,274,270,252,285,805,819,804,848,515,516,510,524,2054,2044,2011,2068,797,810,795,838,packetLoss,0%,3,0.79,0.29,3757.816,0.53,3907.816,0.85,3757.816,1,0,1,0.027561836242676
0,2021-11-15T05:30:53+00:00,https://www.youtube.com/,3g,9299,9264,9162,9330,65,71,63,86,3596,3633,3563,3740,342,345,289,404,5636,5506,5043,5840,3594,3631,3561,3739,packetLoss,0%,2,0.43,0.15,4502.393,0.02,8578.576,0.58,5336.13295514353,0.53,568.190000000001,1,0.006707763671875
0,2021-11-15T05:34:12+00:00,https://www.instagram.com/,3g,323,323,323,323,291,291,287,295,1143,1160,1061,1275,377,377,372,383,2741,2716,2530,2876,1141,1158,1059,1273,packetLoss,0%,3,0.71,0.99,1256.406,0.01,10086.162,0.99,2024.94855999496,1,0,0.94,0.08203125
0,2021-11-15T06:12:35+00:00,https://www.google.com/,3g,215,215,215,215,334,610,319,1177,1059,1730,1040,3092,709,891,408,1555,1408,2053,1370,3380,1050,1720,1034,3077,packetLoss,.45%,2,0.76,0.9,1816.985,0.98,1816.985,0.89,3473.30981942021,0.38,777.5,0.99,0.04776611328125
0,2021-11-15T06:25:03+00:00,https://www.vk.com/,3g,310,310,310,310,1087,1102,1080,1140,5249,5228,5131,5304,4157,4114,3951,4234,5949,5992,5751,6277,5171,5182,5100,5274,packetLoss,.45%,3,0.46,0,15938.677,0,16088.677,0.01,15938.677,1,0,1,0
0,2021-11-15T06:15:27+00:00,https://www.facebook.com/,3g,258,258,258,258,277,279,273,287,826,841,820,878,528,527,526,528,2115,2096,2047,2127,819,834,812,870,packetLoss,.45%,3,0.79,0.3,3698.125,0.54,3848.125,0.86,3698.125,1,0,1,0
