,timestamp,url,profile,domElements_median,domElements_mean,domElements_min,domElements_max,ttfb_median,ttfb_mean,ttfb_min,ttfb_max,loadEventEnd_median,loadEventEnd_mean,loadEventEnd_min,loadEventEnd_max,firstPaint_median,firstPaint_mean,firstPaint_min,firstPaint_max,fullyLoaded_median,fullyLoaded_mean,fullyLoaded_min,fullyLoaded_max,domComplete_median,domComplete_mean,domComplete_min,domComplete_max,throttleType,throttleparameter,httpVersion,num_http2_responses,num_http3_responses,lighthouse_performance,first-contentful-paint_score,first-contentful-paint_numericValue,largest-contentful-paint_score,largest-contentful-paint_numericValue,speed-index_score,speed-index_numericValue,total-blocking-time_score,total-blocking-time_numericValue,cumulative-layout-shift_score,cumulative-layout-shift_numericValue
0,2021-11-14T02:37:44+00:00,https://www.youtube.com/,3g,9274,9277,9254,9304,59,58,54,60,2057,2040,1989,2075,179,179,161,196,2778,2746,2672,2789,2056,2039,1988,2074,bandwidth,80Mbps,2,204,0,0.52,0.16,4482.832,0.03,7927.832,0.52,5670.105953128996,0.81,281.5,1,0
0,2021-11-14T02:40:28+00:00,https://www.instagram.com/,3g,323,323,323,323,347,456,283,739,781,901,734,1187,395,501,333,776,2401,2465,2284,2711,780,900,733,1186,bandwidth,80Mbps,3,12,90,0.71,0.99,1241.9940000000001,0.01,10244.116000000002,1,1748.8759719999803,1,0,0.94,0.08203125
0,2021-11-14T02:59:45+00:00,https://www.google.com/,3g,225,225,225,225,73,74,72,78,317,320,317,327,139,142,138,149,478,476,456,495,314,317,313,323,bandwidth,240Mbps,2,69,0,0.84,0.85,1970.382,0.83,2805.1435,0.96,2791.919885409629,0.85,247.5,0.88,0.10862854003906253
0,2021-11-14T03:10:21+00:00,https://www.vk.com/,3g,310,310,310,310,1522,1490,1405,1542,5635,5603,5412,5762,4540,4515,4302,4703,6367,6393,6363,6449,5620,5586,5392,5747,bandwidth,240Mbps,3,137,65,0.46,0,16289.312499999998,0,16514.3125,0.01,16933.7836460002,1,0,1,0
0,2021-11-14T03:02:10+00:00,https://www.facebook.com/,3g,258,258,258,258,331,357,329,411,679,719,679,799,477,504,476,560,2054,2040,1978,2089,674,714,674,795,bandwidth,240Mbps,3,27,96,0.78,0.27,3846.812,0.5,3996.812,0.84,3846.812,1,0,1,0
0,2021-11-14T03:04:44+00:00,https://www.youtube.com/,3g,9286,8924,8158,9327,61,60,53,65,1927,1934,1831,2044,179,174,163,180,2640,2645,2545,2750,1926,1933,1830,2043,bandwidth,240Mbps,2,201,0,0.52,0.17,4415.1539999999995,0.01,9149.028,0.68,4749.394297253336,0.82,276.99999999999955,1,0.0167266845703125
0,2021-11-14T03:07:17+00:00,https://www.instagram.com/,3g,323,323,323,323,290,290,280,299,737,758,728,810,347,341,329,347,2354,2347,2255,2433,736,757,727,809,bandwidth,240Mbps,3,12,90,0.71,0.99,1242.266,0.01,10239.226,1,1552.9814559996441,1,0,0.94,0.08203125
0,2021-11-14T03:53:40+00:00,https://www.google.com/,3g,225,225,225,225,534,390,95,541,913,748,340,992,762,585,165,827,1360,1215,480,1804,909,745,337,989,bandwidth,560Mbps,2,69,0,0.85,0.9,1814.6219999999998,0.87,2664.7615,0.98,2406.354583999491,0.86,234,0.74,0.15841525607638887
0,2021-11-14T04:04:39+00:00,https://www.vk.com/,3g,310,310,310,310,1202,1281,1132,1508,5679,5626,5407,5792,4551,4450,4161,4638,6740,6803,6449,7220,5660,5605,5383,5772,bandwidth,560Mbps,3,135,67,0.46,0,17389.4835,0,17464.483499999995,0,18930.632796000056,1,0,1,0
0,2021-11-14T03:56:10+00:00,https://www.facebook.com/,3g,258,259,258,260,409,432,371,516,789,884,692,1171,545,599,509,743,2050,2077,1906,2276,784,874,687,1151,bandwidth,560Mbps,3,27,97,0.79,0.29,3727.3169999999996,0.53,3877.3169999999996,0.85,3727.3169999999996,1,0,1,0
0,2021-11-14T03:58:57+00:00,https://www.youtube.com/,3g,9305,9303,9283,9321,55,58,54,65,2031,2064,1971,2190,178,178,161,194,2738,2787,2711,2912,2030,2063,1970,2189,bandwidth,560Mbps,2,200,0,0.55,0.16,4468.338,0.01,9014.276,0.51,5758.038435962476,0.92,176.5,1,0
0,2021-11-14T04:01:33+00:00,https://www.instagram.com/,3g,323,323,323,323,319,414,317,605,818,867,756,1028,361,454,354,647,2376,2452,2322,2658,817,866,755,1027,bandwidth,560Mbps,3,12,90,0.71,0.99,1239.6490000000001,0.01,10213.931,1,1648.7501980000684,1,0,0.94,0.08203125
0,2021-11-14T04:07:30+00:00,https://www.google.com/,3g,225,225,225,225,518,509,453,555,996,1001,974,1032,827,829,796,863,1484,1575,1447,1793,992,997,971,1029,bandwidth,640Mbps,2,69,0,0.89,0.9,1812.1559999999997,0.87,2650.6485000000002,1,1812.1559999999997,0.88,217.5,0.99,0.04484619140625001
0,2021-11-14T04:18:09+00:00,https://www.vk.com/,3g,310,310,310,310,1431,1448,1398,1516,5676,5736,5620,5912,4644,4683,4593,4813,6430,6408,6233,6562,5656,5715,5597,5893,bandwidth,640Mbps,3,136,65,0.46,0,16338.921999999999,0,16563.922,0.01,16446.12439200039,1,0,1,0
0,2021-11-14T04:09:55+00:00,https://www.facebook.com/,3g,258,258,258,258,395,378,333,405,782,1109,755,1790,577,895,528,1580,2049,2329,1938,3000,777,1103,747,1785,bandwidth,640Mbps,3,27,96,0.77,0.25,3933.4429999999998,0.48,4083.4429999999998,0.82,3933.4429999999998,1,0,1,0
0,2021-11-14T04:12:35+00:00,https://www.youtube.com/,3g,9329,9326,9315,9333,59,60,53,69,1953,1957,1944,1973,197,188,162,204,2678,2673,2628,2713,1952,1955,1943,1971,bandwidth,640Mbps,2,203,0,0.51,0.19,4280.192000000001,0.01,9001.340000000002,0.67,4814.004571789015,0.75,333.58050000000003,1,0.0167266845703125
0,2021-11-14T04:15:11+00:00,https://www.instagram.com/,3g,323,323,323,323,580,566,410,707,1013,1028,923,1147,630,617,474,746,2636,2621,2464,2762,1012,1027,922,1146,bandwidth,640Mbps,3,12,90,0.71,0.99,1085.09,0.01,10248.851999999999,1,1544.914416000703,1,0,0.94,0.08203125
